"Errors when use trained model on Mac with Caffe, when i want to use the trained Lenet, something goes wrong","I enteredUsers/corwinliu/caffe/build/tools/caffe test –model examples/mnist/lenet_train_test.protxt –weights examples/mnist.lenet_iter_10000.caffemodelHowever it doesn't work and the following turns out caffe(21592,0x7fffc53c13c0) malloc: *** malloc_zone_unregister() failed for 0x7fffc53b7000","[osx, caffe]"
Sort an unsorted array with Closures,Above code is to sort an unsorted array with Swift 2 and Xcode 7.3.I want to know how can i print the result?,[swift2]
Display Sale Price Before Regular Price (WooCommerce),"I'd like to display the sale price of a product before the regular (discounted) price. I know this has something to do with get_price_html. By default, this outputs something like:I want to change the output so it looks like this (basically, the two prices are shown in a different order):How can I do this?","[php, wordpress, woocommerce, hook-woocommerce, price]"
Generating a unique numeric id in neo4j,"I am aware of the UUID module but as far as I know that module does not allow you to use only numeric characters. We expect our database to have millions of records and a number search is faster than a character search. Is there a better way of generating a unique ID for each node? If you tell me to use UUID, in traversing a graph database with millions and a possible billion of nodes how badly would the performance suffer?","[neo4j, cypher]"
getting error wile using gson saving data and mediaplayer service,"I am following this tutorial for a audio player .I am able to play song in service .But when I try to save the song using gson and send the arraylist to the service but when i click on the list item the app crash with error error in service where i am getting error error in songutil class where it is showing errorI am only able to know that i am getting error in service class at line 106 audioList = storage.loadAudio();and in songutil class at line 41 return gson.fromJson(json, type);but how I can fix this any help will be helpfull.Now I am able to play the song when i remove some code from songfileinfo here is the code // private Uri album_art; // private long duration;}but when i add thes lises of code it is still getting crashedany reason y it is getting crashed i add it in the constructor also.","[android, arraylist, android-service, android-sharedpreferences, android-gson]"
Accessing Files From Kernel Space Code?,"I'm going through the source code ""drivers/staging/comedi/drivers/serial2002.c"" and the implementation presents accessing the file from kernel space code.System calls(Read,write) provide a standard interface that prevent incorrect access of h/w and other system resources. In brief, accessing device files should be done from user space. So I'm confuse why do we need to access the file from kernel space because this kind of implementation does not provide security feature. Please provide me pointer to understand the reason. ","[c, linux-kernel, kernel, linux-device-driver, linux-development]"
VB.NET HTML Loops,Hello I am trying to build a webscrapper for Craiglist. The below code works great based on what I am trying to do. The problem is I am using a webrowser control. I want to pass in many more URL to parse for the data. Meaning I will have a list of say 100 URLS but based on the webrowser I am not sure that  I can do what I want. I looked into WebRequest but if i do webrequest it seems that I would have to parse the data as though its a text file rather than an html where I cannot get the attributes of the HTML the way I am below. Any help would be great. ,"[html, vb.net]"
Doctrine2: get count of one to many relation directly mapped in entity,"I'm using doctrine2 and symfony3.1I have a list of Movie for which people can buy Ticket, using a one to many relationshipOn the dashboard I would like to display the list of movies, with the number of tickets bought for eachI get the data I want by doing this it produces for 100 movies, 1 requests: which is perfectly what I want in term of SQL request emitted.The problem is on the ORM side, that the results is organized like this I would like to know how to give hints to Doctrine so that nbrTickets become a property of Movie directly, (currently I have to iterate myself) while still doing only 1 SQL query (I strongly emphasi so I don't want to do movie.tickets | length in my twigThe answer should meet the following requirements:doing 1 and only one SQL query ( => otherwise as my page display 100 movies, it will issue, only for this, 101 queries)permit to directly access the result from within the entity ( => otherwise as said above, I already have a solution that retrieve the data I want, I'm interested on making the code to stick more to the ORM)not retrieve too much data.The answer ""it's currently not possible with doctrine"" is also acceptable.","[php, doctrine2, symfony]"
Print Preview DataGridview skips a row,"Im having my project here which is my button in Print Preview should get all the content from my datagridview but the problem is the first row in my datagridview content is not displaying always in my Print Preview. How could I fix this? by the way I get this code to others, Credits to him. I think it skipping the first row. In Datagridview Then in Print Preview ","[vb.net, datagridview]"
"Simple Spring Web Application(Eclipse, Maven, Tomcat) not rendering the correct Message on the page/correct output","I created a Maven project-Maven WepApp 1.0 to implement simple Spring MVC web application with a HomeController, HelloPage.jsp, web.xml, dispatcher-servlet.xml. The output which I wanted to be rendered is ""Hi, This is me."" but I am a getting very different output as ""Hello World"" everytime I run this application with Tomcat Server.Controller is:package com.simplespringmvcproject.controller;import org.springframework.stereotype.Controller;import org.springframework.web.bind.annotation.RequestMapping;import org.springframework.web.servlet.ModelAndView;@Controllerpublic class HelloController{ @RequestMapping(""/welcome"") public ModelAndView hello(){ ModelAndView mod=new ModelAndView(""HelloPage""); mod.addObject(""msg"",""hi this is me""); return mod; }}HelloPage.jsp is:DispatcherServlet.xml is:&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;&lt;beans xmlns=""http://www.springframework.org/schema/beans"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:context=""http://www.springframework.org/schema/context"" xsi:schemaLocation= ""http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans.xsd http://www.springframework.org/schema/context http://www.springframework.org/schema/context/spring-context.xsd""&gt;  &lt;context:component-scan base-package=""com.simplespringmvcproject.controller"" /&gt;&lt;bean id=""viewResolver"" class=""org.springframework.web.servlet.view.InternalResourceViewResolver"" &gt; &lt;property name=""prefix""&gt; &lt;value&gt;/WEB-INF/&lt;/value&gt; &lt;/property&gt; &lt;property name=""suffix""&gt; &lt;value&gt;.jsp&lt;/value&gt; &lt;/property&gt; &lt;/bean&gt;&lt;/beans&gt;Web.xml is:&lt;!DOCTYPE web-app PUBLIC ""-//Sun Microsystems, Inc.//DTD Web Application 2.3//EN"" ""http://java.sun.com/dtd/web-app_2_3.dtd"" &gt;&lt;web-app&gt;&lt;display-name&gt;Archetype Created Web Application&lt;/display-name&gt;&lt;servlet&gt;&lt;servlet-name&gt;spring-dispatcher&lt;/servlet-name&gt;&lt;servlet-class&gt;org.springframework.web.servlet.DispatcherServlet&lt;/servlet-class&gt;&lt;/servlet&gt;&lt;servlet-mapping&gt;&lt;servlet-name&gt;spring-dispatcher&lt;/servlet-name&gt;&lt;url-pattern&gt;/&lt;/url-pattern&gt;&lt;/servlet-mapping&gt;&lt;/web-app&gt;The output which I wanted to be rendered is ""Hi, This is me."" but I am a getting very different output as ""Hello World"" every time I run this application with Tomcat Server.","[java, spring-mvc]"
Apache Kafka-Exception : org.apache.kafka.clients.consumer.KafkaConsumer.subscribe(Ljava/util/List;)V,I am using Apache Kafka version kafka_2.10-0.10.1.0During Poc i have created simple producer and consumer.When i am try to consume message getting following error : Code :Ruining using command :Error :,"[apache-kafka, kafka-consumer-api]"
Calling a function on the result of a promise in NodeJS,"How does the then work? When I do return userDoes the WHOLE User.findOne({email: email}) ------&gt; user? Does the first statement transform into a function which returns user, so you are doing:In the end?When you do .then, and return something, what happens to the actual promise (first) statement? (The whole statement before then)?","[javascript, json, node.js, mongodb]"
Xamarin Xaml StackLayout over Map,"I have created a page which accepts some details of a location (including Lat/Long) and then displays a map and the details for this.With the code it renders the UI fine in the Android Emulator. When trying to do this in XAML I cannot get it to display correctly - despite trying to replicate the code in XAML as best as I could.The code is:This renders as:Map when using codeWith the XAML below it renders as shown:Map when using XAMLAs you can see, I have tried to copy the code over to XAML but to no avail.Please can you assist in getting the same UI rendering when done in code for the XAML?Thanks in advanced.","[xaml, xamarin]"
Check if line of movement is blocked,"I have programmed a small top down shooter, but sometimes the AI on both sides get stuck shooting at a wall that separates them. I have tried my hand at writing a function which checks this, but have ended up with a few that will return either true or false even if you input the same things!The way i try to check it is through this classAny suggestions or advice would really be appreciated!","[c++, collision-detection, sfml]"
Thread.sleep () in while loop with RequestQue,what i'm trying to do is while loop with delay of 15 seconds and inside the loop i want to execute volley request .. the loop is working but with no delay this is my code : (client2 is the volley request method ),"[java, multithreading, thread-sleep, request-queueing]"
How to configure spring boot to set hibernate&#39;s config using application.properties,"I've been following this tutorial to implement Hibernate into my application. However, I do not know how to read the application.properties mentioned in it. I've read the doc too, it is mentioned :A /config subdirectory of the current directory. The current directory A classpath /config package The classpath rootBut what's the current directory with spring boot?I am also not using the following dependencies (cf tutorial), could my problem be solved by using them ? It is causing a dependencies clash :Also, simply putting applications.properties in src/main/resources as detailed in the tutorial doesn't work.It does work if I manually set the following (this is what I use with Spring Security) :But if I remove the previous code, it definitely doesn't find applications.properties :Parameter 0 of constructor in org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfiguration required a bean of type 'javax.sql.DataSource' that could not be found. - Bean method 'dataSource' not loaded because @ConditionalOnProperty (spring.datasource.jndi-name) did not find property 'jndi-name' - Bean method 'dataSource' not loaded because @ConditionalOnBean (types: org.springframework.boot.jta.XADataSourceWrapper; SearchStrategy: all) did not find any beansWould anyone know how to solve this problem, or have a lead ? Thanks!Edit :So a little bit more explanations on what I've done. Here's the architecture of my project : http://imgur.com/a/V3f7pAs I said, my pom is different, here is it : I have a WebMvcConfigurerAdapter, which shouldn't interfere with anything :Aside from that, it is identical and nothing is interfering with Hibernate. I've just renamed everything as 'Test', such as TestDAO.java.Edit 2 : my application.properties file is identical to the one in the tutorial, except the following line :spring.datasource.url = jdbc:mysql://localhost:3306/hibernate","[hibernate, maven, spring-boot]"
uncompyle6 raising a parse error while decompile a *.pyc file,"While trying to help a fellow member from this post Decompile *.pyc file using uncompyle2, i encountered the following error when trying to decompile *.pyc using uncompyle6 , The error is as follows:",[python]
Javascript to compare 2 dates in html and change colors,"I'm creating web app using flask. /companies.html task is to create a table with some text and dates imported from MongoDb database (hosted in mLab).Here is the important part of python file:Here is html sample:This is just html sample. The full version contains 114 cells, where about 20% are dates, 80% standard text. It works well - I mean the table is generated and fitted with database records. Now I need js to compare these dates with today and change their color in html (for red if the date is in the past, or green if the date is in the future).Here is js which I created.JS script doesn't work. What should I change? //solved by RobG solutionWhere in html I should place JS to make it checks every date and change it's color? //solved by RobG solution","[javascript, python, html, date, flask]"
python.exe - System Error,"I recently attempted to install Python 3.6.0 but at the end of the installation this pop up box appeared:Here is the exact text of the pop-up box: python.exe - System Error  The program can't start because api-ms-win-crt-runtime-l1-1-0.dll is missing from your computer. Try reinstalling the program to fix this problem.I have already reinstalled Python 3.6 twice and the error hasn't disappeared, so it must not be talking about reinstalling Python. Does anyone know what this error is and how to fix this? If you do then it would really help.","[python, installation]"
Unable to vertically align div using flexbox,"Here's my basic HTML: And the relevant CSS:I'm trying to end up with the ids pick_channel and pick_objective as rectangles with the text ""Channel"" and ""Objective"" vertically and horizontally centered with their respective divs. I've tried a bunch of combinations, but can't quite figure it out.","[html, css, flexbox]"
xml to mysql with php childnotes,"I created the following for xml to mysql. How can i put all optie in a comma seperate mysql field? Im only getting now 1 value. I like to have an array like (Airbags Zij, Bestuurderstoel..) The database type [opties] is: text - latin1_swedish_ci. The multiple opties should be imported into one row (comma seperated)Thank for the helppart of my xml:Thanks","[php, mysql, arrays, xml, dom]"
How can I create an array of void whose size will be specified by the user input from command line?,"I want to ask user enter an integer to create a 2D array like this:void* myArray_1[2][userInput];which is not allowed by compiler because the userInput is not constant.Then I tried this: which causes the below error:  Error: array of void is NOT allowed.How can I create an array of void whose size will be specified by the user input from command line?Edit:my function prototype is:errorType EventGet ( EVENT_HANDLE hEvent, void * pBuffer);I used this:and I got correct result. Now the only thing I want is to allow the user to specify the second dimension size instead of 10.","[c++, arrays, visual-studio-2013, command-line]"
Cannot host use LocalDB in web app when hosting on IIS (Windows 10),I am struggling to get my ASP.NET core (1.1.0) app running properly under IIS on Windows 10. Although the app is running and accessible from localhost it cannot access the associated database. The database itself is the (localdb)\ProjectV13 type that was installed along with VS2015 community. If I run the app directly from PublishOutput folder using 'dotnet .dll' then everything works as expected.Have googled/SO'd for a solution but still no further with this.The next thing I was thinking of was to install the SQL express separately along with SSMS tools to see if that would work.Can anyone help? ,"[iis, asp.net-core, localdb]"
C++ Repeated do-if-do pattern,"I currently have code of the following form:So several times, I execute something for object A, and if B is specified, I also do it for B. This means my entire code is duplicated and I would like to change that but I can't come up with a good way to improve this pattern.The only idea I had so far was something likebut I feel like that would greatly reduce readability and make it harder for someone to understand my code, as there is this quite abstract lambda function and a lot of lambdas in general.edit: From the answers and comments I see that I should have made some clarifications. I apologize for confusion.A and B are of the same type and are something like Foo* or optional&lt;Foo> which allows a test for nullI can only use C++11 featuresThe code blocks (which I abbreviated as DoN here) can be more complex than just a single function call. For example, if might be:where the order of operations is important. ","[c++, c++11, design-patterns]"
.htaccess RedirectMatch regex issue,I’m trying a redirection with this code in my .htaccess file. What’s wrong with it?It runs seamlessly without regex (first line) but no way to execute the redirection with regex on the second line.,"[regex, .htaccess]"
SVG is not loaded with Angular 2,"I'm making a site and will place inline with my HTML, SVG pictures. I've made a component with Angular 2 but the SVG icons will not load. It's showing me this:Below and on this fiddle you could find my code:&lt;div *ngFor=""let item of achievements; let i = index"" class=""achievementscontainer""&gt; &lt;h3&gt;{{item.name}}&lt;/h3&gt; &lt;p&gt;{{item.description.replace('%d', item.next)}}&lt;/p&gt; &lt;div [innerHTML]=""item.image"" [class]=""item.status""&gt;&lt;/div&gt; &lt;p class=""bold""&gt;Progress till next achievement:&lt;/p&gt; &lt;p&gt;&lt;span&gt;{{item.progress}}&lt;/span&gt;/&lt;span&gt;{{item.next}}&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;import { Component } from '@angular/core';@Component({ templateUrl: ""./profile.component.html""})export class ProfileComponent { achievements = [ {  image: `&lt;svg version=""1.1"" id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" viewBox=""0 0 300 300"" style=""enable-background:new 0 0 300 300;"" xml:space=""preserve""&gt; &lt;path class=""st0"" d=""M194.5,101.5c10.3-10.8,16.6-25.4,16.6-41.4C211.1,26.9,184.2,0,151,0C117.9,0,91,26.9,91,60.1 c0,15.8,6.1,30.2,16.1,40.9c-33.7,10.4-58.4,41.8-58.4,78.8v84.8c0,19.4,15.9,35.3,35.3,35.3h129.6c20.7,0,37.7-17,37.7-37.7v-82.5 C251.3,143.4,227.4,112.4,194.5,101.5z""/&gt; &lt;/svg&gt;`,  name: ""Follower"",  description: ""Followed %d people"",  progress: 6, next: 35, status: ""brons"" }, {  image: `&lt;svg version=""1.1"" id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" viewBox=""0 0 300 300"" style=""enable-background:new 0 0 300 300;"" xml:space=""preserve""&gt; &lt;path class=""st0"" d=""M263.1,218.1l2.6-4.5l13.5,7.8c11.4-20.5,18.1-43.9,18.6-68.9H282v-5.2h15.7c-0.4-25-7-48.5-18.4-69l-13.7,7.9 l-2.6-4.5l13.7-7.9c-12.4-20.7-29.8-38.1-50.5-50.5l-7.9,13.7l-4.5-2.6l7.9-13.7c-20.5-11.4-44-18-69-18.4v15.7h-5.2V2.4 c-25,0.5-48.4,7.1-68.9,18.6l7.8,13.5L82,37.1l-7.8-13.5C53.6,36,36.3,53.4,23.9,74.1l13.4,7.7l-2.6,4.5l-13.4-7.7 C10,99,3.4,122.4,3,147.4h15.3v5.2H3c0.5,24.9,7.1,48.3,18.5,68.7l13.2-7.6l2.6,4.5l-13.2,7.6c12.4,20.6,29.7,37.9,50.3,50.3 l7.6-13.2l4.5,2.6l-7.6,13.2c20.4,11.3,43.8,18,68.7,18.4v-15.3h5.2v15.3c24.9-0.4,48.4-7,68.8-18.3l-7.7-13.3l4.5-2.6l7.7,13.3 c20.7-12.4,38-29.7,50.5-50.3L263.1,218.1z M228.1,55.1l-66.9,92.5c0.4,2.9,0,5.8-1.3,8.5l47.1,71.5c0.9,1.3,0.5,3.1-0.8,4l-8.4,5.6 c-1.3,0.8-3,0.5-3.8-0.8L146,163.7c-3.1-0.3-6.2-1.6-8.6-4c-5.5-5.5-5.5-14.3,0-19.8c3.6-3.6,8.6-4.8,13.2-3.7l65.1-90 c0.9-1.2,2.5-1.5,3.7-0.6l7.9,5.7C228.7,52.1,229,53.9,228.1,55.1z""/&gt; &lt;/svg&gt;`,  name: ""Tracker"",  description: ""Tracked %d series"",  progress: 6, next: 20, status: ""silver"" }, {  image: `&lt;svg version=""1.1"" id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" viewBox=""0 0 300 300"" style=""enable-background:new 0 0 300 300;"" xml:space=""preserve""&gt; &lt;path class=""st0"" d=""M263.1,218.1l2.6-4.5l13.5,7.8c11.4-20.5,18.1-43.9,18.6-68.9H282v-5.2h15.7c-0.4-25-7-48.5-18.4-69l-13.7,7.9 l-2.6-4.5l13.7-7.9c-12.4-20.7-29.8-38.1-50.5-50.5l-7.9,13.7l-4.5-2.6l7.9-13.7c-20.5-11.4-44-18-69-18.4v15.7h-5.2V2.4 c-25,0.5-48.4,7.1-68.9,18.6l7.8,13.5L82,37.1l-7.8-13.5C53.6,36,36.3,53.4,23.9,74.1l13.4,7.7l-2.6,4.5l-13.4-7.7 c10,99,3.4,122.4,3,147.4h15.3v5.2H3c0.5,24.9,7.1,48.3,18.5,68.7l13.2-7.6l2.6,4.5l-13.2,7.6c12.4,20.6,29.7,37.9,50.3,50.3 l7.6-13.2l4.5,2.6l-7.6,13.2c20.4,11.3,43.8,18,68.7,18.4v-15.3h5.2v15.3c24.9-0.4,48.4-7,68.8-18.3l-7.7-13.3l4.5-2.6l7.7,13.3 c20.7-12.4,38-29.7,50.5-50.3L263.1,218.1z M228.1,55.1l-66.9,92.5c0.4,2.9,0,5.8-1.3,8.5l47.1,71.5c0.9,1.3,0.5,3.1-0.8,4l-8.4,5.6 c-1.3,0.8-3,0.5-3.8-0.8L146,163.7c-3.1-0.3-6.2-1.6-8.6-4c-5.5-5.5-5.5-14.3,0-19.8c3.6-3.6,8.6-4.8,13.2-3.7l65.1-90 c0.9-1.2,2.5-1.5,3.7-0.6l7.9,5.7C228.7,52.1,229,53.9,228.1,55.1z""/&gt; &lt;/svg&gt;`,  name: ""Watcher"",  description: ""Watched %d hours"",  progress: 6, next: 50, status: ""gold"" } ];}The output in the browser is this:&lt;div _ngcontent-ejj-7="""" class=""achievementscontainer""&gt; &lt;!-- three thimes --&gt; &lt;h3 _ngcontent-ejj-7=""""&gt;Follower&lt;/h3&gt; &lt;p _ngcontent-ejj-7=""""&gt;Followed 35 people&lt;/p&gt; &lt;div _ngcontent-ejj-7="""" ng-reflect-inner-h-t-m-l=""&amp;amp;#10; &amp;amp;#10; "" ng-reflect-class-name=""brons"" class=""brons""&gt;&lt;/div&gt; &lt;p _ngcontent-ejj-7="""" class=""bold""&gt;Progress till next achievement:&lt;/p&gt; &lt;p _ngcontent-ejj-7=""""&gt;&lt;span _ngcontent-ejj-7=""""&gt;6&lt;/span&gt;/&lt;span _ngcontent-ejj-7=""""&gt;35&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;How comes it that the SVG is not rendering in the browser with Angular 2?P.S. 1: If you will run the code, you can check out this GitHub project: WatchFriends/Web on branch dev-profile in folder ./frontend/app/profile. The url is .P.S. 2: Happy 2017 and may your wish come true :)","[angularjs, angular, svg, typescript]"
Can&#39;t find init.vim,"I can't seem to find my init.vim. I beleive it is supposed to be under ~/Neovim/share/nvim but the only folder there is runtime. Do I have to make a file called init.vim? If so, where do I put it?--edit--If anyone is still reading this, I have not fixed the problem. If have found where init.vim should be but it is not there and when I try to create the file I cannot write it when I save. Even when I do it as administrator, I cannot write the file.",[neovim]
Rails: Production assets loading from user&#39;s localhost instead of Ubuntu server,"I just deployed my rails application to Ubuntu 16.04 Droplet. When the rails server is running from my local computer, I am able to view the website at myappname.com on the browser, but as soon as I shut down the rails server, the CSS fails.Additionally, the CSS always fails for everyone else accessing it from a device that is not my local computer.The issue here is that I've hard coded my site somewhere to try and retrieve files from the local computer of whoever visits the site and not the server itself. Per the error I'm seeing: Because it says ""localhost"" there, everyone who tries to load that page will try to load it with something on their local computer. So it's actually my computer that's listening on port 3000 in this case, I'll need to adjust how my site is coded so that it's pulling those CSS assets from itself and not localhost.In config/environments/production.rb I changed:to:Then on my Ubuntu server in my production environment I ran bundle exec rake assets:precompile, restarted the server with sudo service apache2 restart, but still could not solve the issue. Any help is greatly appreciated.","[css, ruby-on-rails, ruby, ubuntu]"
Error on creating database in android studio,"I am trying to create SQLite database in android studio but I got the error below, I am beginner for android studio and it took me really a long time to find a solution.The error is:And my DB handler code is:Thank you very much for your help.","[java, android, sqlite, android-sqlite]"
How to parse json string in python?,Below code is running fine. How to parse below json string? and How to display all values also?Please help me.,"[python, json]"
Rails getting error when trying to upload images with paperclip,"I only started learning rails and keep running into errors that I mostly fix by searching them up. I followed the tutorial on  and finished it and am now trying to upload images to got with the blog articles. But now I'm stuck with what sounds like a really simple thing to solve, uploading images using paperclip. I get errors like :undefined method `attachment' for #Here are my files:articles_controller.rbarticle.rb_form.html.erb","[ruby-on-rails, ruby, paperclip]"
Android picture with correct aspect ratio and border,"I want to have fixed size box 120x180 dp that contains a picture with correct aspect ratio and a border painted around it.XML:Game_border layout:This scaleType setting works fine because it fill complete tile inner and background is not overriden. But to demonstrate incorrect aspect ratio I have increased top margin. See picture below. I tried remaining values but they either paint over the border or do not fill complete inner part. How can I have the tile that has the border around a part of the picture with the right aspect ratio? The picture can be cut. I think that this technique is called center crop. I found it in the Picasso library.FitXY deforms picture:Manually painted picture when I cropped picture while preserving aspect ratio. Sorry, it looks ugly but bounty ends very soon.Bjorn's answer:Rahul answer does not have bottom border",[android]
android get clicked item in the list by ID,"I have a JSON file with categories and I have showed it in a list viewand I have another JSON file that contains the ""sub-categories"" of the specific item that is clicked. I want to show the item that has been clicked in a seconed activity with the the ""sub-categories"". Here Is My Code Here is example of the ""Sub-category""","[android, json, listview, postman]"
Lazy Load Plugin Broke Site,I installed the Lazy Load plugin: https://wordpress.org/plugins/lazy-load. I Deactivated it and deleted all files. Removed files left in database still all my images on my website are not showing. I have wordpress up to date with woocommerce. I have tried search files and everything and still I cannot get images to show. The only way images are showing is when I visit the image direct URL then it will show on the front end. Plugin was removed reinstalled and then I disabled it in the plugins files thinking this may trigger it to disable. Any thoughts on what else I can try? ,"[wordpress, lazy-loading, jquery-lazyload]"
Elastic Search has_child with simple_query_string,"I'm trying to run the following query on our Elastic Search server.The idea is to query child elements using query string, as we want to provide a flexible search to our customers.I've tried to run this query and I get 0 results, but if I run the same query on the ""log"" I get a lot of results.Anyone knows if is allowed to use query string on has_child?-- Edit --Here you have the mappings:",[elasticsearch]
Is there any special support for environment variable access in Ammonite?,"I'm wondering if ammonite has a convenient, shorthand way to access environment variables from the parent process, or is scala.util.Properties.envOrElse the suggested method? (How to read environment variables in Scala)Related: is there a way to list all current objects in ammonite? Somewhat analogous to env in bash, though possibly different, as it seems that environment variables are not imported as vals or vars.","[scala, ammonite]"
How to webscrape site with request payload?,"If you open up this webpage, there's a green ""export"" button: If you click it in a web browser, the file surveys_catalogue.csv begins downloading. My goal is to replicate this download (of the full, unfiltered csv file) within R.When I inspect element in chrome, it looks like this page has a request payload header, which I can't figure out how to implement within R?","[r, curl, rcurl, rvest, httr]"
jQuery multisortable - how to access the other elements,"jsFiddler is here:I am using the multisortable jQuery extension from here: https://github.com/shvetsgroup/jquery.multisortableWhat is does is extend the sortable function to allow you to select more than 1 item by holding shift or control.Once the elements have been moved, the first element i have moved is accessible via:My question is how am I ment to access the second, third, nth item? I've looked in the debugger and I can't find an array or list of the items I have moved.The code where i'm looking is in the javascript, line 270.The only solution i can think of is to do a jQuery select of items with the 'selected' class, but it seems like a code smell, as I think the data should be accessible from either the event or ui variable.Thanks for the help in advance.","[jquery, jquery-ui]"
pointer to an int and a char (array),"I don't understand how pointers to chars differ from pointers to ints for example:Here what is ""Hello""? Is every character an address to an int and thus ""Hello"" an array of addresses?","[c, pointers]"
Android webview,"Sorry for bad question layout I am asking on my phone.I have a webview in which I have implemented an Override of: WebResourceResponse shouldinterceptrequest ( Webview view, WebResourceRequest request);I am able to get all of the Request information of the request I need by calling request.""whatever i need"". Could someone help me understand how that call works? If it helps the request is a xmlhttprequest that returns a json array. What I want to do is save the jsonarray to be able to access it outside of webview. My focus has been on intercepting the Request use the inputstream of response but haven't had any luck so far. Thank you. If you need any info I can get it tonight.","[android, webview]"
touch events on canvas not always properly firing on ipad / iOS10,"I have expierenced strange touch behaviour with a web app on my ipad air with iOS 10, where sometimes events on objects draws on canvas are not firing. To narrow down the problem, I have created a simple test case, where I draw 25 rectancles on a canvas, each having an event handler attached.Now when I tap on the rectancles, some won't fire the event, so the code in the event handler is never executed. There are always at least 1 or 2 rectangles that don't behave normally (mostly more), and which ones are affected changes with each reload. The handler on the underlying div always fires a touch event. When I had a more complex setup, sometimes the event would be registered on an underlying layer. But again, only for a few of the rectangles. I'm using Konva.js as a library (before was using kineticjs, same behaviour). This is my code : producing this simple example: The rectancle top left is 0,0, bottom right is 5,5. On touch each rectangle should log it's identifier, but some just don't want to fire the touchend event (and they keep not firing until I reload the page, then other rectangles are randomly selected for malfunction...). I have a codepen here : Now is this a known bug on AppleWebKit since iOS 10? Or am I missing something here? ","[javascript, ios, html5, canvas, konvajs]"
php cron with get file content and insert data into database,I created a spider and I want to run my spider in cron. It has following steps in the first step it get id from resume file. 2nd it get url from temp database. 3rd it put content title and meta tags to database. I included another file in my spider that fave following functionsRobot parser.Checking robot meta tag.It is not working with cron job./usr/local/bin/php /home/user/public_html/cron.php,"[php, mysql, cron]"
Recursively iterate through structs adding their values to a list,"I have structs which can contain other structs and a class with two properties, one for the field name and one for the field value.Example structs:My class:Now I need a function which input parameter is a struct (that could contain other structs) and returns a List of Item.I have a fully working function for structs without other structs in it:I'm pretty sure this can be solved recursively. My first thought was to check if the field is a struct or a value. If it's a struct, call the function again, if it's a value add it to the list. Furthermore i have to declare the instance of my List outside the function, haven't I? Here is the pseudo code I came up with, so I was not able to check if a FieldInfo is a struct and give the function its proper Generic.EDIT:The distinction of cases works now. For the else clause I went with this answer, where the type is known at execution time, but i get null reference exception. Also field.GetType() doesn't give me the type of the struct.EDIT 2:I came up with two solutions which fit my needs.","[c#, .net, recursion, struct]"
Best practice of multiple steps flow,"I have a service that gets POST to '/'. This service pushes the message to a RABBITMQ queue, which process the message. I want to get back indication when finished, then call to another function which do another processing.The scenario:(http)->server1->RABBITMQ QUEUE-> RABBITMQ CONSUMER->back to server1-> call function AThe server is NODE JSThanks :)","[node.js, queue, rabbitmq]"
Why table does not rotate?,I am trying to rotate the table that come with starter kit using this blue print:I made sure the static mesh is movable so why it does not rotate ?,"[unreal-engine4, unreal-blueprint]"
"Error with R class and Error retrieving parent for item, Eclipse","I'm new at android development with eclipse, and when creating a new project i get two errors. One is in the src folder, main activity saying:""R cannot be resolved to a variable""And also in res folder, values, styles.xml:"" C:\Users\userName\workspace\test\res\values\styles.xml:7: error: Error retrieving parent for item: No resource found that matches the given name 'Theme.AppCompat.Light'.""I get the same error 3 times, one in values-v11 with appcompat.light andthe other with dark action bar. I really don't know what to do. i Feel stupid. Haven't even been able to test anything in my phone. If you could help me with this, i'll be really thankful. Here is some code:and in the styles.xml Also the manifest:","[android, eclipse]"
PHP - sort array by parent and id (advanced),"I have an array of arrays - each has own id and parent id values.I want to sort it so that every child should be beneath it's parent.Let me show You my code:Given Array:How the output should looki like (asc by parents, every children also ascending - always under parent (parent always as first)):Question:I'am wondering what is the easiest solution to achieve this ? I've managed to do that, but I cant stop the feeling that there is a way to do that in quicker and more optimal way..Here is my code:Is there easier way to achieve it ?Cheers","[php, arrays, sorting]"
External shared library loading fail,I am doing a proof of concept to measure time to load the native shared library in java. The library that I am trying to load is something which is built before hand (.so file). I don't have the source code for that. I put this .so file inside my project directory and I am trying to load it this way.It says it could not find the .so file in the logcat.Please let me know what all dependencies I need to add for this and where?,"[java, native]"
how to get uncommon value&#39;s from table 1 and table 2,I just want to retrieve not common value from Table 1 related to Table 2 as i shown in below image. How to display uncommon values as i shown in result in below imagethis is the query i'm using but its not showing result as i expected,"[sql, sql-server, sql-server-2008]"
